ID_UNIVERSAL,LUGAR_TRABAJO,MERCADO,PROVINCIA,REGION,ANTIGUEDAD,PROMEDIO_EVALUACION,NUM_FEEDBACKS,NUM_CURSOS,SCORE_EDUCACION,NUM_IDIOMAS,MOVILIDAD_DISPONIBLE,COMPETENCIA_GENERAL,liderazgo,comunicacion,trabajo_en_equipo,resolucion_problemas,orientacion_resultados,pensamiento_critico
137694,Cor-Cuatro Caminos,España,A Coruña,Galicia,17.58,0.0,0.0,40.0,0.0,1.0,0.0,6.1,0.0,0.2231932885323178,0.0,0.0,0.0,0.0
117913,Stgo-As Cancelas,España,A Coruña,Galicia,27.17,0.0,0.0,4.0,0.0,1.0,0.0,0.7,0.0,0.43595980654275546,0.0,0.0,0.0,0.0
1275765,Tar-Parc Central,España,Tarragona,Cataluña,13.58,0.0,0.0,29.0,0.0,1.0,0.0,4.449999999999999,0.0,0.0,0.0,0.0,0.0,0.0
132087,Bil-Gran Via,España,Bizkaia,País Vasco,17.83,0.0,0.0,24.0,0.0,1.0,1.0,3.7499999999999996,0.0,0.2467937748027949,0.16545256816332302,0.0,0.0,0.0
1684113,Por-Ballonti,España,Bizkaia,País Vasco,2.92,4.0,0.0,2.0,0.0,0.0,0.0,1.9000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
271404,Mall-Alejandro Rosello,España,Baleares,Baleares,17.42,0.0,0.0,28.0,0.0,3.0,0.0,4.5,0.0,0.1275795320994412,0.0,0.0,0.0,0.0
130148,Mad-La Gavia,España,Madrid,Madrid,19.67,0.0,0.0,12.0,0.0,1.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0
116401,Stgo-As Cancelas,España,A Coruña,Galicia,31.5,0.0,0.0,10.0,0.0,0.0,0.0,1.5,0.0,0.2960958094223296,0.0,0.0,0.0,0.0
1647971,Mad-Calle Montera 25,España,Madrid,Madrid,0.5,0.0,0.0,25.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0
1280402,Ube-Obispo Cobos,España,Jaen,Andalucía,9.42,4.0,1.0,14.0,0.0,0.0,0.0,3.8000000000000003,0.0,0.0,0.19652769578849952,0.0,0.0,0.0
280964,S.Seb-Getaria,España,Gipuzkoa,País Vasco,17.17,4.5,1.0,3.0,0.0,0.0,0.0,2.35,0.0,0.16653549579721136,0.0,0.0,0.0,0.0
127700,Sev-Plaza Del Duque 5,España,Sevilla,Andalucía,20.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855935,Jun-Gran Jonquera,España,Gerona,Cataluña,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932741,Por-Ballonti,España,Bizkaia,País Vasco,15.58,4.0,0.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1891022,Jun-Gran Jonquera,España,Gerona,Cataluña,0.5,0.0,0.0,4.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
133453,Mur-Constitucion,España,Murcia,Murcia,18.83,0.0,0.0,6.0,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.4185766131076361,0.0,0.0,0.0
133975,Cord-Conde De Gondomar,España,Cordoba,Andalucía,18.83,0.0,0.0,13.0,0.0,1.0,0.0,2.05,0.0,0.2470326079068057,0.0,0.0,0.0,0.0
125810,Marb-La Cañada,España,Malaga,Andalucía,21.0,5.0,0.0,75.0,0.0,1.0,0.0,13.35,0.0,0.09613452873022431,0.0,0.0,0.0,0.0
126602,Bcn-Maquinista,España,Barcelona,Cataluña,20.75,0.0,0.0,27.0,0.0,2.0,1.0,4.3,0.0,0.0,0.17826658148416755,0.0,0.0,0.0
1278390,Vall-Santiago,España,Valladolid,Castilla Y Leon,5.58,4.0,2.0,12.0,0.0,1.0,0.0,3.6999999999999997,0.0,0.0,0.2939734512150004,0.0,0.0,0.0
1841822,Ibi-Bartomeu De Rossello,España,Baleares,Baleares,1.42,0.0,0.0,48.0,0.0,3.0,0.0,7.499999999999999,0.0,0.25298923799175504,0.1116933074405183,0.0,0.0,0.0
118595,S.Seb-San Marcial,España,Gipuzkoa,País Vasco,26.42,0.0,0.0,22.0,0.0,1.0,0.0,3.4,0.0,0.3412697723841444,0.0,0.0,0.0,0.0
1895712,Pam-La Morea,España,Navarra,Navarra,0.33,0.0,0.0,2.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
1632104,Fue-Parque Miramar,España,Malaga,Andalucía,6.5,0.0,0.0,17.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0
1269368,Stgo-Republica,España,A Coruña,Galicia,7.83,4.0,0.0,157.0,0.0,1.0,0.0,25.250000000000004,0.0,0.17905675682413907,0.0,0.0,0.0,0.0
1667767,Elche-L'aljub,España,Alicante,Comunidad Valenciana,3.17,0.0,0.0,82.0,0.0,3.0,1.0,12.65,0.0,0.20057646674116414,0.07393363111928376,0.0,0.0,0.0
1669854,Val-Juan De Austria,España,Valencia,Comunidad Valenciana,3.83,0.0,0.0,41.0,0.0,1.0,1.0,6.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1891054,Mad-La Gavia,España,Madrid,Madrid,0.5,0.0,0.0,13.0,3.0,3.0,0.0,2.8499999999999996,0.0,0.0,0.0,0.0,0.0,0.0
126269,S.Seb-San Marcial,España,Gipuzkoa,País Vasco,20.83,0.0,0.0,55.0,0.0,1.0,0.0,8.35,0.0,0.0,0.0,0.0,0.0,0.0
1885687,Mall-Born,España,Baleares,Baleares,0.67,0.0,0.0,35.0,0.0,0.0,0.0,5.25,0.0,0.0,0.12000632041061508,0.0,0.0,0.0
1899230,Bcn-Maquinista,España,Barcelona,Cataluña,0.08,0.0,0.0,18.0,0.0,0.0,0.0,2.6999999999999997,0.0,0.0,0.0,0.0,0.0,0.0
1819598,Bcn-Glorias,España,Barcelona,Cataluña,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631581,Mal-El Ingenio,España,Malaga,Andalucía,6.08,2.0,1.0,8.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0
123984,Zam-Santa Clara,España,Zamora,Castilla Y Leon,21.92,3.3333333333333335,1.0,142.0,0.0,1.0,0.0,22.833333333333336,0.0,0.2502485864790715,0.1506729855611163,0.09084204189969229,0.0,0.0
125193,Terra-D'egara,España,Barcelona,Cataluña,21.42,3.0,1.0,18.0,0.0,0.0,0.0,4.0,0.0,0.1120161578072148,0.0,0.0,0.0,0.0
1690395,Mad-Preciados,España,Madrid,Madrid,2.17,0.0,0.0,40.0,0.0,3.0,1.0,6.35,0.0,0.1152684112098684,0.0,0.0,0.0,0.0
1641830,Ferr-Dolce Vita Odeon,España,A Coruña,Galicia,3.58,4.0,0.0,18.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0
1535156,Bcn-Som Multiespai,España,Barcelona,Cataluña,8.67,0.0,0.0,5.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
1868191,Cor-Marineda City,España,A Coruña,Galicia,0.42,0.0,0.0,12.0,0.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0
1846056,Badal-C.C. Magic Badalona - Ciudad Del B,España,Barcelona,Cataluña,2.33,4.0,0.0,3.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0
115366,Mad-Xanadu,España,Madrid,Madrid,35.33,0.0,0.0,36.0,0.0,3.0,0.0,5.699999999999999,0.0,0.23108961899848826,0.1249920090375317,0.0,0.0,0.0
1877913,Burg-Vitoria,España,Burgos,Castilla Y Leon,0.83,0.0,0.0,108.0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0
1623623,Mad-Cc Plaza Loranca 2,España,Madrid,Madrid,5.92,3.0,2.0,16.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0
1651366,Mad-Conde Peñalver,España,Madrid,Madrid,3.0,0.0,0.0,27.0,5.0,2.0,0.0,5.25,0.0,0.16100748333584475,0.18275955227023832,0.0,0.0,0.0
1245657,Mal-Larios Centro,España,Malaga,Andalucía,6.83,0.0,0.0,5.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
1600349,Mall-Born,España,Baleares,Baleares,9.25,2.6666666666666665,2.0,75.0,0.0,4.0,1.0,12.966666666666667,0.0,0.07704996105710879,0.0,0.0,0.0,0.0
1888499,Cor-Compostela-Picavia,España,A Coruña,Galicia,6.83,0.0,0.0,8.0,5.0,3.0,1.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0
1887255,Cue-El Mirador De Cuenca,España,Cuenca,Castilla - La Mancha,6.83,0.0,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
270851,C.Fells-L'anec Blau,España,Barcelona,Cataluña,17.5,0.0,0.0,10.0,0.0,1.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0
900806,Motril-Plaza Bustamante,España,Granada,Andalucía,16.58,3.2,2.0,49.0,0.0,1.0,1.0,8.98,0.0,0.1698405155585252,0.1729486766212238,0.18232503953719778,0.0,0.0
1889760,Badaj-El Faro Del Guadiana,España,Badajoz,Extremadura,0.58,0.0,0.0,17.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0
1628041,Bcn-Maquinista,España,Barcelona,Cataluña,1.75,0.0,0.0,1.0,3.0,4.0,0.0,1.1500000000000001,0.0,0.0,0.0,0.0,0.0,0.0
132802,Marb-La Cañada,España,Malaga,Andalucía,19.0,0.0,1.0,24.0,0.0,2.0,0.0,3.9,0.0,0.34904868543497336,0.14191948698055093,0.0,0.0,0.0
1610701,Badal-Magic,España,Barcelona,Cataluña,7.83,0.0,0.0,7.0,0.0,1.0,1.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
1895650,Bcn-Glorias,España,Barcelona,Cataluña,6.83,0.0,0.0,19.0,0.0,0.0,1.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0
1827450,Cast-Salera,España,Castellon,Comunidad Valenciana,3.0,0.0,0.0,30.0,4.0,0.0,1.0,5.35,0.0,0.11941209248791267,0.13554463498582395,0.0,0.0,0.0
1882383,Mall-Porto Pi,España,Baleares,Baleares,0.42,0.0,0.0,28.0,4.0,3.0,1.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0
1857815,Mad-La Vaguada,España,Madrid,Madrid,1.75,0.0,0.0,2.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
124789,Bil-Gran Via,España,Bizkaia,País Vasco,21.58,4.0,2.0,18.0,0.0,1.0,0.0,4.6,0.0,0.24628822866812017,0.0,0.0,0.0,0.0
1682222,Bcn-L'illa,España,Barcelona,Cataluña,4.08,4.0,0.0,106.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
1582404,Mat-Mataro Parc,España,Barcelona,Cataluña,3.92,2.0,2.0,71.0,0.0,0.0,1.0,11.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1850603,Bcn-Maquinista,España,Barcelona,Cataluña,2.08,0.0,0.0,18.0,0.0,5.0,1.0,3.2499999999999996,0.0,0.0,0.25045076376261827,0.0,0.0,0.0
1622302,Mad-Plaza España,España,Madrid,Madrid,8.17,0.0,0.0,19.0,0.0,4.0,1.0,3.3,0.0,0.0,0.20808996506431737,0.0,0.0,0.0
118769,Sev-Plaza Del Duque 5,España,Sevilla,Andalucía,26.08,0.0,0.0,18.0,0.0,1.0,0.0,2.8,0.0,0.0,0.2203803106015595,0.0,0.0,0.0
286158,Mad-Gran Via,España,Madrid,Madrid,16.92,0.0,0.0,25.0,0.0,1.0,0.0,3.85,0.0,0.15248117404312794,0.17308134081963064,0.0,0.0,0.0
1844423,Mad-Calle Montera 25,España,Madrid,Madrid,2.25,2.0,1.0,3.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0
1501937,Bcn-Maremagnum,España,Barcelona,Cataluña,10.67,0.0,0.0,13.0,3.0,3.0,0.0,2.8499999999999996,0.0,0.0,0.0,0.0,0.0,0.0
121195,Motril-Nueva,España,Granada,Andalucía,24.0,3.3333333333333335,3.0,73.0,0.0,0.0,0.0,12.583333333333332,0.0,0.2122183020036542,0.0,0.0,0.0,0.0
129416,Burg-Santander,España,Burgos,Castilla Y Leon,18.67,2.6666666666666665,2.0,67.0,0.0,1.0,0.0,11.416666666666666,0.0,0.09421865485297648,0.0,0.0,0.0,0.0
127085,Bcn-Maquinista,España,Barcelona,Cataluña,20.58,0.0,0.0,11.0,0.0,1.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0
1836422,Get-The Style Outlets Getafe,España,Madrid,Madrid,1.58,0.0,0.0,9.0,0.0,0.0,0.0,1.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0
281228,Arm-Nevada Parque Comercial,España,Granada,Andalucía,16.25,4.0,0.0,13.0,0.0,1.0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0
120767,S.Seb-Garbera,España,Gipuzkoa,País Vasco,26.17,4.0,1.0,111.0,0.0,0.0,0.0,18.349999999999998,0.0,0.10898714343644782,0.04740916710514678,0.0,0.0,0.0
1260260,Val-Arena Multiespacio,España,Valencia,Comunidad Valenciana,14.58,0.0,0.0,12.0,0.0,1.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0
1843504,Bcn-Pelayo,España,Barcelona,Cataluña,2.5,0.0,0.0,17.0,0.0,0.0,1.0,2.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0
1827793,Tar-Parc Central,España,Tarragona,Cataluña,2.92,2.0,1.0,19.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0
130922,Mur-Nueva Condomina,España,Murcia,Murcia,19.5,5.0,1.0,34.0,0.0,0.0,0.0,7.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0
148699,Get-Nassica,España,Madrid,Madrid,17.5,0.0,0.0,10.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
1876986,Jun-Gran Jonquera,España,Gerona,Cataluña,0.92,0.0,0.0,9.0,0.0,0.0,0.0,1.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0
282909,Pam-San Ignacio,España,Navarra,Navarra,17.08,0.0,0.0,7.0,0.0,0.0,0.0,1.05,0.0,0.0,0.42010022795871227,0.0,0.0,0.0
1600615,Cor-Plaza De  Lugo,España,A Coruña,Galicia,8.83,2.0,1.0,17.0,0.0,0.0,1.0,3.4999999999999996,0.0,0.0,0.15468567490360133,0.0,0.0,0.0
1842875,Zar-Damas,España,Zaragoza,Aragón,2.5,0.0,0.0,17.0,0.0,0.0,0.0,2.55,0.0,0.40734694335970856,0.22032626582919196,0.0,0.0,0.0
1810125,Ube-Obispo Cobos,España,Jaen,Andalucía,3.83,0.0,0.0,13.0,5.0,1.0,0.0,3.0500000000000003,0.0,0.0,0.0,0.0,0.0,0.0
1887298,Hosp-Gran Via 2_M,España,Barcelona,Cataluña,0.67,2.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1580402,Mad-Gran Plaza 2,España,Madrid,Madrid,9.67,2.6666666666666665,3.0,12.0,0.0,1.0,0.0,3.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
1690439,Badaj-El Faro,España,Badajoz,Extremadura,3.92,2.0,0.0,12.0,0.0,1.0,0.0,2.6999999999999997,0.0,0.5395495719869957,0.0,0.0,0.0,0.0
1611987,Stgo-As Cancelas,España,A Coruña,Galicia,8.58,4.0,0.0,2.0,0.0,0.0,0.0,1.9000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1855014,Alda-Bonaire,España,Valencia,Comunidad Valenciana,1.83,2.0,0.0,4.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0
1873708,Marb-La Cañada,España,Malaga,Andalucía,0.5,0.0,1.0,60.0,0.0,0.0,0.0,9.1,0.0,0.06992237412287464,0.07936886859918833,0.0,0.0,0.0
1270957,Bcn-Pelayo,España,Barcelona,Cataluña,11.58,4.0,1.0,13.0,0.0,0.0,0.0,3.6500000000000004,0.0,0.0,0.0,0.0,0.0,0.0
145639,S.Fern-Bahia Sur,España,Cadiz,Andalucía,16.25,0.0,0.0,14.0,3.0,1.0,1.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0
1470992,Val-Colon,España,Valencia,Comunidad Valenciana,11.17,0.0,0.0,8.0,0.0,1.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0
1226779,Ant-La Veronica,España,Malaga,Andalucía,16.33,4.0,0.0,26.0,0.0,0.0,0.0,5.5,0.0,0.11727751193229166,0.0,0.0,0.0,0.0
1867384,Bcn-Diagonal Mar,España,Barcelona,Cataluña,0.17,0.0,0.0,9.0,3.0,3.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0
1807380,Mad-Plaza España,España,Madrid,Madrid,3.83,0.0,1.0,42.0,3.0,2.0,1.0,7.25,0.0,0.10264738900558891,0.11651502444292886,0.0,0.0,0.0
1827779,Bcn-Diagonal,España,Barcelona,Cataluña,0.83,0.0,0.0,14.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0
1655974,Mel-Parque Melilla,España,Melilla,Melilla,6.75,4.0,0.0,4.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0
1591491,Bcn-Puerta Angel,España,Barcelona,Cataluña,9.33,0.0,0.0,13.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0
1640044,Mad-Orense,España,Madrid,Madrid,7.33,5.0,1.0,12.0,0.0,0.0,0.0,3.9,0.0,0.0,0.10326975982383403,0.0,0.0,0.0
1854692,S.Seb-Avda Libertad,España,Gipuzkoa,País Vasco,1.83,4.0,0.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
128194,Cord-Conde De Gondomar,España,Cordoba,Andalucía,20.33,2.0,1.0,33.0,0.0,0.0,0.0,5.8500000000000005,0.0,0.20802522096670908,0.0,0.20178363849524483,0.0,0.0
274575,Badaj-El Faro Del Guadiana,España,Badajoz,Extremadura,0.42,4.0,1.0,18.0,0.0,0.0,0.0,4.4,0.0,0.4547663702309632,0.0,0.0,0.0,0.0
137195,Sal-Iglesia,España,Salamanca,Castilla Y Leon,17.0,0.0,0.0,44.0,3.0,3.0,0.0,7.499999999999999,0.0,0.23000845220626195,0.12440722634564493,0.0,0.0,0.0
1899377,Arm-Nevada Parque Comercial,España,Granada,Andalucía,6.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124668,Ponf-El Rosal,España,Leon,Castilla Y Leon,21.58,0.0,0.0,12.0,0.0,1.0,0.0,1.9,0.0,0.24587296072548878,0.0,0.0,0.0,0.0
1284559,S.Cug-Sant Cugat,España,Barcelona,Cataluña,11.25,0.0,0.0,10.0,0.0,6.0,1.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0
120624,S.Seb-Garbera,España,Gipuzkoa,País Vasco,24.5,5.0,0.0,124.0,0.0,2.0,0.0,20.799999999999997,0.0,0.29243324090153305,0.0931106976309216,0.0,0.0,0.0
1857526,Bil-Gran Via 20,España,Bizkaia,País Vasco,1.75,0.0,0.0,11.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0
1667278,Badal-Magic,España,Barcelona,Cataluña,6.33,4.666666666666667,3.0,18.0,0.0,0.0,0.0,4.866666666666667,0.26087499668218744,0.0,0.09530699121111472,0.0,0.0,0.0
1809482,S.Seb-N.Mercado,España,Gipuzkoa,País Vasco,3.08,0.0,0.0,10.0,4.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0
127472,Arre-Open Mall,España,Las Palmas,Canarias,20.5,0.0,0.0,15.0,0.0,1.0,0.0,2.35,0.0,0.0,0.26076941391226255,0.0,0.0,0.0
187019,Sev-Lagoh,España,Sevilla,Andalucía,22.58,0.0,0.0,9.0,0.0,1.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0
1858111,Mall-Born,España,Baleares,Baleares,0.08,0.0,0.0,3.0,0.0,0.0,0.0,0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.0
1831493,Huel-Holea Carrefour,España,Huelva,Andalucía,0.08,0.0,0.0,27.0,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0
209689,Alfafar-Mn4,España,Valencia,Comunidad Valenciana,15.0,4.0,0.0,49.0,0.0,1.0,0.0,9.049999999999999,0.4466971831513482,0.07822140165015148,0.0,0.0,0.0,0.0
1262434,Mel-Rey Juan Carlos,España,Melilla,Melilla,13.42,2.6666666666666665,3.0,107.0,3.0,0.0,0.0,18.01666666666667,0.0,0.14207981437729117,0.0,0.0,0.0,0.0
1652282,Carc-Ribera Del Xuquer,España,Valencia,Comunidad Valenciana,5.83,0.0,0.0,25.0,0.0,3.0,1.0,4.1,0.0,0.33037667939760307,0.17869450421883754,0.0,0.0,0.0
901238,Sab-Rambla Sabadell,España,Barcelona,Cataluña,16.58,0.0,0.0,20.0,0.0,3.0,0.0,3.3,0.0,0.0,0.1703825548048976,0.0,0.0,0.0
1620335,S.Seb-C.C. Garbera,España,Gipuzkoa,País Vasco,0.5,0.0,0.0,16.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0
124145,Roq-Gran Plaza,España,Almeria,Andalucía,21.83,0.0,1.0,21.0,0.0,1.0,0.0,3.35,0.0,0.14737922328431247,0.16729011784621786,0.0,0.0,0.0
120022,Tfe-Santa Cruz Carrefour,España,Tenerife,Canarias,25.0,4.0,0.0,17.0,0.0,1.0,0.0,4.25,0.0,0.23577467091261525,0.0,0.0,0.0,0.0
1813208,Tfe-Santa Cruz Carrefour,España,Tenerife,Canarias,3.42,0.0,0.0,3.0,0.0,1.0,0.0,0.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0
124062,Mal-Larios Centro,España,Malaga,Andalucía,21.92,0.0,0.0,73.0,0.0,0.0,0.0,10.95,0.0,0.0,0.0,0.0,0.0,0.0
125030,Zar-Damas,España,Zaragoza,Aragón,21.5,0.0,0.0,40.0,0.0,3.0,0.0,6.3,0.0,0.11828507626191613,0.13426535916213578,0.0,0.0,0.0
127697,Mad-Plaza España,España,Madrid,Madrid,20.5,0.0,0.0,16.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0
130781,Mad-Gran Plaza 2,España,Madrid,Madrid,19.5,0.0,0.0,5.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
1889038,Jun-Gran Jonquera,España,Gerona,Cataluña,0.58,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
125621,Mal-Plaza Mayor,España,Malaga,Andalucía,16.58,0.0,0.0,79.0,0.0,1.0,0.0,11.95,0.0,0.20982783210502615,0.13689019194949004,0.0,0.0,0.0
142138,Vigo-Cc Gran Via De Vigo,España,Pontevedra,Galicia,17.75,5.0,2.0,34.0,0.0,1.0,0.0,7.3999999999999995,0.0,0.07260805305160435,0.0,0.0,0.0,0.0
1665819,Plat-S'agaro,España,Gerona,Cataluña,6.42,5.0,2.0,35.0,0.0,0.0,0.0,7.45,0.0,0.0,0.0,0.0,0.0,0.0
275643,Jerez-Area Sur,España,Cadiz,Andalucía,15.0,4.0,3.0,19.0,0.0,1.0,0.0,4.85,0.0,0.05875077584762744,0.04244829459079406,0.0865605873720242,0.0,0.0
1603691,Pare-Parque Principado,España,Asturias,Asturias,8.92,4.0,0.0,61.0,0.0,1.0,1.0,10.9,0.0,0.14720905153020777,0.0,0.0,0.0,0.0
145691,Vit-Boulevar,España,Araba / Alava,País Vasco,17.58,0.0,0.0,29.0,0.0,3.0,1.0,4.699999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1874826,Zar-Puerto Venecia,España,Zaragoza,Aragón,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1852074,Bcn-Diagonal,España,Barcelona,Cataluña,2.0,0.0,0.0,9.0,0.0,0.0,0.0,1.3499999999999999,0.0,0.0,0.34391762433616213,0.0,0.0,0.0
1845807,Sev-Plaza Del Duque 5,España,Sevilla,Andalucía,0.08,0.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1456604,Zar-Independencia,España,Zaragoza,Aragón,10.83,1.0,2.0,32.0,0.0,3.0,0.0,5.7,0.0,0.0,0.0,0.18531068012272406,0.0,0.0
1229016,Mall-Born,España,Baleares,Baleares,3.75,0.0,0.0,16.0,3.0,3.0,0.0,3.3,0.0,0.1864437856631207,0.0,0.0,0.0,0.0
138846,Mur-Dos Mares,España,Murcia,Murcia,18.17,4.2,5.0,62.0,0.0,0.0,0.0,11.479999999999999,0.1612526843496528,0.135429164755108,0.0,0.0,0.0,0.0
1627619,Mall-Sant Feliu_P.Borne,España,Baleares,Baleares,1.0,5.0,1.0,15.0,0.0,0.0,0.0,4.35,0.0,0.19759051038026437,0.0,0.0,0.0,0.0
1635320,Pare-Parque Principado,España,Asturias,Asturias,3.5,4.0,0.0,18.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0
129413,Cor-Plaza De  Lugo,España,A Coruña,Galicia,18.67,3.4285714285714284,2.0,26.0,0.0,3.0,1.0,5.821428571428571,0.0,0.2831952059463592,0.16673988980055385,0.0,0.0,0.0
1870117,Marb-La Cañada,España,Malaga,Andalucía,1.25,0.0,0.0,9.0,0.0,0.0,0.0,1.3499999999999999,0.0,0.2968695713578428,0.3369765728891315,0.0,0.0,0.0
1863504,Bcn-Cataluña,España,Barcelona,Cataluña,1.08,0.0,1.0,9.0,3.0,3.0,1.0,2.3999999999999995,0.0,0.0,0.0,0.0,0.0,0.0
128034,Terra-D'egara,España,Barcelona,Cataluña,20.42,0.0,1.0,19.0,2.0,2.0,1.0,3.6,0.0,0.1490934129109689,0.16923589404359207,0.0,0.0,0.0
140705,Sev-Los Arcos,España,Sevilla,Andalucía,17.92,3.0,1.0,8.0,0.0,0.0,0.0,2.5,0.0,0.3409746069620991,0.0,0.0,0.0,0.0
1844004,Val-Aqua Multiespacio,España,Valencia,Comunidad Valenciana,2.42,3.0,0.0,20.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0
1856695,Cor-Marineda City,España,A Coruña,Galicia,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659797,Mal-Larios Centro,España,Malaga,Andalucía,5.58,0.0,0.0,48.0,0.0,1.0,1.0,7.349999999999999,0.0,0.2827275621988381,0.10893882221436814,0.0,0.0,0.0
282205,Bil-Gran Via,España,Bizkaia,País Vasco,17.0,0.0,1.0,3.0,0.0,1.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.902186630233639
1890785,Gra-Recogidas,España,Granada,Andalucía,6.83,0.0,0.0,25.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0
282311,Mad-Preciados,España,Madrid,Madrid,12.08,0.0,0.0,69.0,0.0,1.0,0.0,10.45,0.0,0.0,0.08171517140385955,0.0,0.0,0.0
